,tweed_id,hashtag,time_in_day,tweet_length,is_user_verified,user_followers,user_followers_group,tweet_likes,tweet_has_media_attached,is_popular,retweet_count
0,1408352328986644484,1,1,81,0,733,1,0,1,0,0
1,1408352276792684546,1,1,140,0,3162,2,0,0,0,0
2,1408352224841977863,1,1,140,0,0,1,0,0,0,0
3,1408352061968760832,1,1,140,0,9327,3,0,0,0,0
4,1408352059150241798,1,1,140,1,85755,3,3,0,0,0
5,1408351927033896961,1,1,65,0,569,1,0,1,0,0
6,1408351832867409922,1,1,61,0,14,1,0,0,0,0
7,1408351773790724101,1,1,139,0,1,1,0,0,0,0
8,1408351739057692672,1,1,73,0,733,1,1,0,0,0
9,1408351734079143938,1,1,140,0,800,1,0,0,0,0
10,1408351602319167489,1,1,140,0,8593,3,0,0,0,0
11,1408351347397771266,1,1,133,0,1334,2,0,0,0,0
12,1408351279236145153,1,1,136,0,36,1,0,0,0,0
13,1408351272969846787,1,1,138,0,581,1,0,0,0,0
14,1408351204380450816,1,1,140,0,29,1,1,0,0,0
15,1408351128022962181,1,1,110,0,5640,3,1,1,0,0
16,1408351097895501827,1,1,127,0,7407,3,0,0,0,0
17,1408351082393358342,1,1,140,0,239,1,0,0,0,0
18,1408351079348199425,1,1,140,0,16,1,0,0,0,0
19,1408350968757075972,1,1,140,0,4,1,1,0,0,0
20,1408350946174844932,1,1,108,0,1314,2,0,1,0,0
21,1408350859147329536,1,1,140,0,1515,2,1,0,0,0
22,1408350821113155585,1,1,139,0,7305,3,1,0,0,1
23,1408350786673954818,1,1,140,0,12,1,0,0,0,0
24,1408350578615410689,1,1,135,0,5403,3,0,0,0,0
25,1408350508071391233,1,1,140,1,640176,3,6,0,0,2
26,1408350326881767427,1,1,140,0,71,1,0,0,0,0
27,1408350161466765315,1,1,140,0,172,1,0,0,0,0
28,1408350010618621954,1,1,140,0,1323,2,0,0,0,0
29,1408349996911579137,1,1,73,0,20,1,0,0,0,0
30,1408349970709757953,1,1,140,0,1927,2,0,0,0,0
31,1408349909925912576,1,1,106,0,9939,3,6,0,0,0
32,1408349854942834689,1,1,139,0,733,1,0,0,0,0
33,1408349766895816706,1,1,140,0,5,1,0,0,0,0
34,1408349545180721152,1,1,152,0,1058,2,0,0,0,0
35,1408349510271651840,1,1,133,0,2965,2,1,0,0,0
36,1408349489774182401,1,1,140,0,4708,2,0,0,0,0
37,1408349317824356355,1,1,139,0,1545,2,0,0,0,0
38,1408349252544249860,1,1,132,0,23,1,0,0,0,0
39,1408349208407588869,1,1,78,0,312,1,0,0,0,0
40,1408349118674599938,1,1,139,0,129535,3,5,0,0,0
41,1408348924851621893,1,1,130,1,1504926,3,23,0,0,3
42,1408348725647400964,1,1,136,0,6,1,0,0,0,0
43,1408348711760154627,1,1,140,0,1047,2,0,0,0,0
44,1408348627781758976,1,1,124,0,47,1,0,0,0,0
45,1408348619258929155,1,1,143,0,3748,2,3,0,0,2
46,1408348485255061504,1,1,130,0,674,1,0,0,0,0
47,1408348347539279878,1,1,136,0,222,1,0,0,0,0
48,1408348283773259777,1,1,140,0,2686,2,24,0,0,10
49,1408348235517902849,1,1,112,0,5326,3,0,0,0,0
50,1408348226017763331,1,1,140,0,704,1,5,0,0,0
51,1408348174218153989,1,1,138,0,27086,3,4,0,0,2
52,1408348167356227584,1,1,65,0,147,1,0,0,0,0
53,1408348035965493251,1,1,140,0,229,1,1,0,0,1
54,1408347992642539529,1,1,88,0,270,1,0,0,0,0
55,1408347882386714626,1,1,140,0,244,1,0,0,0,0
56,1408347739730190338,1,1,122,0,5348,3,0,0,0,0
57,1408347587338551297,1,1,136,0,497,1,0,0,0,1
58,1408347548444545024,1,1,127,0,565,1,0,0,0,0
59,1408347443062882307,1,1,139,0,1,1,0,0,0,0
60,1408347407507730433,1,1,109,0,5208,3,1,0,0,1
61,1408347316906512384,1,1,140,1,35933,3,53,0,0,1
62,1408347113331646466,1,1,138,0,243,1,0,0,0,0
63,1408347012374880262,1,1,140,0,14678,3,0,0,0,0
64,1408346998319685634,1,1,80,0,2382,2,0,0,0,0
65,1408346897547419649,1,1,139,0,93,1,1,0,0,0
66,1408346770711605250,1,1,100,0,59238,3,2,1,0,1
67,1408346764512579584,1,1,144,0,172,1,0,0,0,0
68,1408346494139252736,1,1,93,0,1262,2,0,0,0,0
69,1408346405526294531,1,1,140,0,1896,2,1,0,0,1
70,1408346193248333834,1,1,139,0,93,1,2,0,0,0
71,1408346192791080960,1,1,107,0,998,1,1,1,0,0
72,1408346167407173632,1,1,124,0,19564,3,0,0,0,0
73,1408346006576578560,1,1,140,0,8677,3,0,0,0,0
74,1408345855439081472,1,1,143,0,3748,2,2,0,0,2
75,1408345698723155968,1,1,134,0,126,1,1,1,0,0
76,1408345465977020416,1,1,75,0,1196,2,0,0,0,0
77,1408345443445055492,1,1,144,0,7305,3,1,0,0,1
78,1408345168986710018,1,1,107,0,4440,2,8,1,0,1
79,1408345119175106564,1,1,131,0,20,1,0,0,0,0
80,1408345055887253507,1,1,140,0,4527,2,5,0,0,5
81,1408345020537749507,1,1,140,0,7356,3,1,0,0,1
82,1408344884394725377,1,1,71,0,388,1,0,0,0,0
83,1408344677460418560,1,1,135,0,881,1,0,0,0,0
84,1408344620753317888,1,1,117,0,195474,3,0,0,0,0
85,1408344607348473858,1,1,140,0,366,1,1,0,0,0
86,1408344577317216256,1,1,139,0,131,1,0,0,0,0
87,1408344477962366978,1,1,73,0,241,1,0,0,0,0
88,1408344465635483648,1,1,139,0,172,1,0,0,0,0
89,1408344458211508224,1,1,93,0,181,1,0,0,0,0
90,1408344419435270151,1,1,140,0,850,1,0,0,0,0
91,1408344376372310016,1,1,143,0,3748,2,1,0,0,0
92,1408344215009042438,1,1,139,0,6012,3,0,0,0,2
93,1408344203101417472,1,1,139,0,9327,3,0,0,0,0
94,1408344190552002562,1,1,121,0,133,1,0,0,0,0
95,1408344172021510149,1,1,138,0,0,1,1,0,0,0
96,1408344138295222272,1,1,133,0,3271,2,13,0,0,5
97,1408344099833397253,1,1,140,0,2374,2,3,0,0,1
98,1408343803069620225,1,1,109,0,44,1,2,1,0,0
99,1408343778994257920,1,1,139,0,244,1,1,0,0,0
100,1408343660333240320,1,1,56,0,47,1,1,0,0,0
101,1408343644793364484,1,1,140,0,1761,2,13,0,0,6
102,1408343636002148356,1,1,139,0,813,1,0,0,0,0
103,1408343633812770816,1,1,117,0,141,1,0,0,0,0
104,1408343632432742401,1,1,122,0,7529,3,0,0,0,1
105,1408343459296124928,1,1,144,0,71,1,0,0,0,0
106,1408343218475917313,1,1,140,0,4220,2,1,0,0,2
107,1408343177489170434,1,1,102,0,3985,2,1,0,0,0
108,1408343149286658048,1,1,132,0,1067,2,1,0,0,1
109,1408343139253997568,1,1,121,1,21884,3,0,1,0,0
110,1408343092512559110,1,1,137,0,1009,2,0,0,0,0
111,1408343083972915200,1,1,140,1,66088,3,3,0,0,0
112,1408342968617127939,1,1,126,0,450,1,0,0,0,0
113,1408342933489790979,1,1,138,0,71,1,0,0,0,0
114,1408342926548213760,1,1,133,0,441,1,0,0,0,0
115,1408342836936949765,1,1,132,0,2189,2,3,0,0,0
116,1408342764085932032,1,1,140,0,7,1,0,0,0,0
117,1408342739662655492,1,1,56,1,28520,3,1,0,0,0
118,1408342533332029441,1,1,105,1,188990,3,1,0,0,1
119,1408342505461067780,1,1,74,0,149,1,0,0,0,0
120,1408342497735102465,1,1,75,0,149,1,0,0,0,0
121,1408342496468508673,1,1,97,0,149,1,0,0,0,0
122,1408342495176577025,1,1,78,0,149,1,0,0,0,0
123,1408342493666713600,1,1,75,0,149,1,0,0,0,0
124,1408342492311953411,1,1,67,0,149,1,0,0,0,0
125,1408342491082989574,1,1,89,0,149,1,0,0,0,0
126,1408342489640099843,1,1,64,0,149,1,0,0,0,0
127,1408342488365113347,1,1,81,0,149,1,0,0,0,0
128,1408342487106830342,1,1,81,0,149,1,0,0,0,0
129,1408342485592596482,1,1,71,0,149,1,0,0,0,0
130,1408342484275638276,1,1,84,0,149,1,0,0,0,0
131,1408342482606231554,1,1,76,0,149,1,0,0,0,0
132,1408342481004077056,1,1,84,0,149,1,0,0,0,0
133,1408342479645052941,1,1,80,0,149,1,0,0,0,0
134,1408342478361706500,1,1,83,0,149,1,0,0,0,0
135,1408342477073965063,1,1,63,0,149,1,0,0,0,0
136,1408342475635400705,1,1,94,0,149,1,0,0,0,0
137,1408342474234421249,1,1,69,0,149,1,0,0,0,0
138,1408342472602890241,1,1,69,0,149,1,0,0,0,0
139,1408342471361413123,1,1,52,0,149,1,0,0,0,0
140,1408342469968805889,1,1,80,0,149,1,0,0,0,0
141,1408342468630827009,1,1,71,0,149,1,0,0,0,0
142,1408342467422871553,1,1,63,0,149,1,0,0,0,0
143,1408342465724223494,1,1,92,0,149,1,0,0,0,0
144,1408342465648627712,1,1,70,0,363,1,0,0,0,0
145,1408342187021045763,1,1,140,0,966,1,4,0,0,0
146,1408342186144452608,1,1,136,0,14,1,0,1,0,0
147,1408342086043115522,1,1,134,0,1507,2,1,0,0,1
148,1408342028698763271,1,1,140,0,227,1,5,0,0,2
149,1408341959215779844,1,1,109,0,1025,2,0,0,0,0
150,1408341796787261443,1,1,140,0,7116,3,5,0,0,0
151,1408341497364242433,1,1,139,1,528816,3,6,0,0,4
152,1408341434084724736,1,1,133,1,70188,3,2,0,0,0
153,1408341424299511808,1,1,140,0,0,1,0,0,0,0
154,1408341238093430786,1,1,138,0,95,1,1,0,0,0
155,1408340678376108032,1,1,140,0,14,1,1,0,0,1
156,1408340443629240323,1,1,106,0,946,1,0,0,0,0
157,1408340439833399298,1,1,140,0,14,1,2,0,0,2
158,1408340312758620160,1,1,140,1,162131,3,4,0,0,5
159,1408340205103423488,1,1,140,0,4039,2,2,0,0,0
160,1408340178935107587,1,1,139,0,1716,2,12,0,0,9
161,1408340085376946176,1,1,134,0,0,1,0,0,0,0
162,1408340065001127945,1,1,101,0,615,1,0,0,0,0
163,1408339905126842369,1,1,109,0,79,1,0,0,0,0
164,1408339555804012548,1,1,115,0,32259,3,0,0,0,0
165,1408339539068964867,1,1,140,0,1716,2,1,0,0,2
166,1408339532894851072,1,1,140,0,4149,2,5,0,0,2
167,1408339028169183239,1,1,144,0,54,1,0,0,0,0
168,1408338868332642305,1,1,140,0,396,1,0,0,0,0
169,1408338788129067009,1,1,140,0,1644,2,2,0,0,0
170,1408338741660356610,1,1,143,0,3748,2,4,0,0,0
171,1408338598869585923,1,1,137,0,5234,3,0,0,0,0
172,1408338422498881539,1,1,139,0,178,1,0,0,0,0
173,1408338357306937346,1,1,135,0,34,1,1,0,0,0
174,1408338272741478402,1,1,140,0,8935,3,3,0,0,0
175,1408338170928717828,1,1,140,0,65517,3,0,0,0,0
176,1408337779139006472,1,1,136,0,2151,2,0,0,0,0
177,1408337686872707074,1,1,140,0,2151,2,1,0,0,0
178,1408337680857976839,1,1,140,0,5234,3,7,0,0,4
179,1408337585462824962,1,1,67,0,47,1,1,0,0,0
180,1408337551962824704,1,1,134,1,45333,3,1,0,0,0
181,1408337079545774081,1,1,140,0,2151,2,0,0,0,0
182,1408337013460381698,1,1,139,0,742,1,0,0,0,0
183,1408337008779415554,1,1,72,0,25207,3,0,0,0,0
184,1408336923429539842,1,1,89,0,1574,2,0,0,0,0
185,1408336737110138886,1,1,128,0,236,1,0,0,0,0
186,1408336707490095111,1,1,140,0,97129,3,16,0,1,18
187,1408336546663645187,1,1,143,0,3748,2,3,0,0,2
188,1408336424655417347,1,1,120,0,1025,2,0,0,0,0
189,1408336254849142784,1,1,140,0,3038,2,1,0,0,0
190,1408335876271267842,1,1,140,0,1056,2,9,0,0,9
191,1408335567553769475,1,1,110,0,552,1,1,0,0,0
192,1408335448091529219,1,1,134,0,4112,2,0,0,0,0
193,1408335444815851520,1,1,140,1,3484,2,2,0,0,0
194,1408335419603918852,1,1,139,1,291372,3,9,0,0,3
195,1408335410753851395,1,1,139,0,4988,2,2,1,0,0
196,1408335400092024832,1,1,140,0,5334,3,7,0,0,1
197,1408335028757561344,1,1,92,0,7866,3,6,0,0,3
198,1408334937720299524,1,1,140,0,8,1,0,0,0,0
199,1408334935115636737,1,1,140,0,1196,2,0,0,0,0
200,1408334886637764610,1,1,139,1,3637,2,0,0,0,0
201,1408334836075577345,1,1,143,0,3748,2,4,0,0,0
202,1408334781822164993,1,1,140,0,1649,2,3,0,0,0
203,1408334684078157824,1,1,122,0,157,1,0,0,0,0
204,1408334647969288195,1,1,140,0,5318,3,7,0,0,5
205,1408334596631052288,1,1,138,0,155,1,0,0,0,0
206,1408334564817309696,1,1,140,0,371,1,0,0,0,0
207,1408334552343400448,1,1,140,1,3484,2,0,0,0,0
208,1408334520764469251,1,1,119,0,1253,2,0,0,0,0
209,1408334349607522304,1,1,140,0,1109,2,0,0,0,0
210,1408334195596877829,1,1,123,0,1678,2,1,0,0,1
211,1408334152676515840,1,1,139,0,4128,2,22,0,1,15
212,1408334152580075520,1,1,140,1,4301,2,2,0,0,0
213,1408333972132741124,1,1,140,0,5334,3,3,0,0,2
214,1408333919779540993,1,1,137,0,237,1,0,0,0,0
215,1408333822777778178,1,1,138,0,7114,3,15,0,0,6
216,1408333819103563778,1,1,57,0,3759,2,14,1,0,1
217,1408333811608342528,1,1,134,0,3461,2,0,0,0,0
218,1408333721099456512,1,1,140,0,1196,2,0,0,0,0
219,1408333687243038721,1,1,140,0,2715,2,0,0,0,1
220,1408333604300656640,1,1,133,0,26971,3,1,0,0,1
221,1408333547656597506,1,1,136,0,1274,2,2,0,0,2
222,1408333517386301442,1,1,127,0,48331,3,2,1,0,1
223,1408333349517680640,1,1,140,0,896,1,0,0,0,0
224,1408333271847424000,1,1,139,0,7515,3,1,0,0,1
225,1408333213173420033,1,1,135,0,299,1,1,0,0,1
226,1408333097515552769,1,1,134,0,5482,3,2,0,0,1
227,1408333095527399434,1,1,122,0,275,1,0,0,0,0
228,1408333092230737926,1,1,119,0,275,1,0,0,0,0
229,1408333045254574082,1,1,100,0,48331,3,1,0,0,1
230,1408333039369850885,1,1,138,0,222,1,1,0,0,2
231,1408333037490761728,1,1,45,0,122,1,0,0,0,0
232,1408333031731916801,1,1,118,0,7014,3,0,0,0,0
233,1408333002921361412,1,1,131,0,149,1,0,0,0,0
234,1408332884243517442,1,1,140,0,3521,2,0,0,0,0
235,1408332862282256384,1,1,45,0,270,1,0,0,0,0
236,1408332860113756163,1,1,139,0,113,1,0,0,0,0
237,1408332623529844739,1,1,138,0,5,1,0,1,0,0
238,1408332619977269252,1,1,139,0,12,1,1,0,0,0
239,1408332584631816192,1,1,140,0,12,1,1,0,0,0
240,1408332522812067843,1,1,140,0,274,1,1,0,0,0
241,1408332473872773123,1,1,140,0,918,1,0,0,0,0
242,1408332351462162435,1,1,140,0,141,1,0,0,0,0
243,1408332331639787525,1,1,140,0,230,1,0,0,0,0
244,1408332326963142664,1,1,139,0,203,1,4,0,0,0
245,1408332300798939139,1,1,133,0,683,1,0,0,0,0
246,1408332228531208200,1,1,138,0,330,1,0,0,0,1
247,1408331650417713153,1,1,140,0,1716,2,2,0,0,0
248,1408331447195348992,1,1,131,0,351,1,0,0,0,0
249,1408331340328615936,1,1,140,0,14697,3,1,0,0,1
250,1408330994676113411,1,1,140,0,4434,2,1,0,0,1
251,1408330969862520838,1,1,108,0,1854,2,0,0,0,0
252,1408330839918727173,1,1,106,0,678,1,1,0,0,0
253,1408330774957469699,1,1,55,0,503,1,0,1,0,0
254,1408330671169282050,1,1,140,0,98,1,0,0,0,0
255,1408330459528978432,1,1,140,0,74,1,0,0,0,0
256,1408330278607671297,1,1,139,1,5926,3,0,0,0,0
257,1408329821256654852,1,1,140,1,74013,3,62,0,1,39
258,1408329741640376320,1,1,130,0,1,1,0,0,0,0
259,1408329715883118592,1,1,140,0,1196,2,0,0,0,0
260,1408329580776235012,1,1,96,0,327,1,0,0,0,0
261,1408329563944390656,1,1,76,0,3655,2,0,0,0,0
262,1408329462433910784,1,1,106,0,1301,2,0,0,0,0
263,1408329203385135105,1,1,140,0,357,1,0,0,0,0
264,1408329191733403648,1,1,140,0,738,1,0,0,0,0
265,1408329134497886211,1,1,129,0,0,1,0,0,0,0
266,1408329104118669315,1,1,92,0,435,1,0,0,0,0
267,1408328920957698049,1,1,61,0,81,1,0,0,0,0
268,1408328790678380552,1,1,143,0,4988,2,8,0,0,1
269,1408328674802294786,1,1,140,0,1196,2,0,0,0,0
270,1408328671102918656,1,1,140,0,7141,3,15,0,0,2
271,1408328596108681224,1,1,84,0,33,1,0,0,0,0
272,1408328595999764485,1,1,117,0,1949,2,0,0,0,0
273,1408328592233316352,1,1,116,0,1196,2,0,0,0,0
274,1408328508162592770,1,1,66,0,165,1,1,0,0,1
275,1408328319544795138,1,1,140,0,138,1,0,0,0,1
276,1408328016711782402,1,1,90,0,1,1,0,0,0,0
277,1408327924873404416,1,1,140,0,237,1,0,0,0,0
278,1408327920553181191,1,1,140,0,1619,2,4,0,0,0
279,1408327865423122435,1,1,135,1,433151,3,0,0,0,0
280,1408327853012312064,1,1,140,0,1188077,3,2397,0,1,228
281,1408327797987233792,1,1,140,0,67,1,0,0,0,0
282,1408327734049320961,1,1,111,1,2791410,3,8,0,1,12
283,1408327730664464387,1,1,140,0,157,1,0,0,0,0
284,1408327683247857664,1,1,135,0,16,1,0,0,0,0
285,1408327606773092354,1,1,140,0,2073,2,1,0,0,0
286,1408327593473024003,1,1,140,0,71,1,0,0,0,0
287,1408327363692220420,1,1,139,0,4220,2,0,0,0,0
288,1408327333883400192,1,1,139,0,453,1,0,0,0,0
289,1408327326300053504,1,1,134,0,40,1,0,0,0,0
290,1408327232972595203,1,1,130,0,1,1,0,0,0,0
291,1408326975924715520,1,1,126,0,67331,3,0,0,0,0
292,1408326926008295426,1,1,113,0,135,1,1,1,0,0
293,1408326863202701314,1,1,139,0,40,1,0,0,0,0
294,1408326860941844482,1,1,131,0,2965,2,1,0,0,0
295,1408326745686642690,1,1,124,0,346,1,0,0,0,0
296,1408326723238825984,1,1,89,0,36,1,1,0,0,1
297,1408326583048359940,1,1,140,0,237,1,0,0,0,0
298,1408326395323994113,1,1,140,0,1,1,0,0,0,0
299,1408326364508438529,1,1,139,0,700,1,0,0,0,0
300,1408326351636078598,1,1,112,1,255201,3,1,0,0,1
301,1408326350512001025,1,1,109,0,42305,3,0,0,0,0
302,1408326310590652416,1,1,130,0,308,1,9,0,0,5
303,1408326252390281218,1,1,140,0,24,1,1,0,0,0
304,1408326026590031872,1,1,137,0,1039,2,21,0,0,10
305,1408326007736709121,1,1,130,0,1,1,0,0,0,0
306,1408325902640070657,1,1,40,0,312,1,0,0,0,0
307,1408325619675447297,1,1,140,0,40,1,0,0,0,0
308,1408325557566144512,1,1,84,0,46,1,1,0,0,0
309,1408325196889665539,1,1,139,0,1588,2,2,0,0,10
310,1408325183585280002,1,1,139,0,307,1,0,0,0,0
311,1408325046720937986,1,1,140,0,3150,2,0,0,0,0
312,1408324960041541633,1,1,130,0,1,1,1,0,0,0
313,1408324825924374532,1,1,31,0,58,1,0,0,0,0
314,1408324756231921667,1,1,140,0,209,1,5,0,0,3
315,1408324539130519554,1,1,31,0,58,1,0,0,0,0
316,1408324514593738753,1,1,123,0,243,1,0,0,0,0
317,1408324327540334597,1,1,140,1,367501,3,14,0,0,5
318,1408324288772460545,1,1,139,0,3172,2,0,0,0,0
319,1408324095016681473,1,1,130,0,1,1,0,0,0,0
320,1408324077849255936,1,1,140,1,657564,3,2,0,0,0
321,1408324055829188608,1,1,98,0,348,1,1,1,0,0
322,1408324027014336514,1,1,139,0,229,1,0,0,0,0
323,1408323917727649792,1,1,136,0,1698,2,0,0,0,0
324,1408323808084307977,1,1,140,1,5716,3,12,0,0,2
325,1408323769978871817,1,1,140,0,1162,2,4,0,0,0
326,1408323466370195458,1,1,140,0,60,1,0,0,0,0
327,1408322819868401668,1,1,132,0,199,1,0,0,0,2
328,1408322801673687046,1,1,93,0,68,1,0,1,0,0
329,1408322763752972288,1,1,113,0,507,1,4,0,0,1
330,1408322734921334786,1,1,140,0,10109,3,33,0,0,10
331,1408322728462012421,1,1,102,0,215,1,0,1,0,0
332,1408322641702891526,1,1,102,0,215,1,0,1,0,0
333,1408322635193257986,1,1,140,0,467,1,2,0,0,0
334,1408322587365679106,1,1,140,1,105059,3,3,0,0,1
335,1408322568034082816,1,1,108,1,121970,3,2,0,0,0
336,1408322567862054916,1,1,108,0,3024,2,0,0,0,0
337,1408322420910534657,1,1,21,0,7,1,0,0,0,0
338,1408322336613339136,1,1,109,0,3655,2,0,0,0,0
339,1408322305558597632,1,1,142,0,3,1,2,0,0,1
340,1408322166861533192,1,1,124,0,1425,2,0,0,0,0
341,1408322089145221121,1,1,120,0,243,1,0,0,0,0
342,1408321929749094400,1,1,77,0,9595,3,14,1,0,4
343,1408321897264254976,1,1,139,0,336,1,1,0,0,1
344,1408321856067747842,1,1,135,0,161,1,0,0,0,0
345,1408321821322121216,1,1,139,0,138,1,1,0,0,0
346,1408321809888518147,1,1,130,0,1,1,0,0,0,0
347,1408321683799396352,1,1,139,0,1716,2,2,0,0,0
348,1408321490676768770,1,1,139,0,1188077,3,1786,0,1,283
349,1408321424461373440,1,1,119,0,1874,2,0,0,0,0
350,1408321238162821125,1,1,140,0,893,1,1,0,0,1
351,1408321154507550720,1,1,61,0,118,1,0,0,0,0
352,1408321142432141317,1,1,140,0,2511,2,1,0,0,0
353,1408320533226311680,1,1,91,0,1891,2,0,0,0,1
354,1408320530512596993,1,1,140,0,417,1,0,0,0,0
355,1408320393237176322,1,1,104,1,61621,3,6,0,0,9
356,1408320099648368640,1,1,140,0,532,1,0,0,0,0
357,1408319798480617474,1,1,114,0,337,1,0,0,0,0
358,1408319780222873605,1,1,80,0,4366,2,1,0,0,0
359,1408319767438581760,1,1,131,0,4804,2,0,1,0,0
360,1408319410000089088,1,1,133,0,5334,3,19,0,0,4
361,1408319401087143941,1,1,140,0,103,1,0,0,0,0
362,1408319309844262913,1,1,115,0,2965,2,0,0,0,0
363,1408319276826562560,1,1,85,1,37498,3,3,0,0,0
364,1408319190717677569,1,1,140,0,73,1,0,0,0,0
365,1408319163723128833,1,1,133,0,2900,2,0,0,0,0
366,1408319159465910277,1,1,140,1,60401,3,9,0,0,8
367,1408319139211587584,1,1,137,1,6712,3,13,0,0,2
368,1408319050510336005,1,1,134,1,131028,3,30,0,0,8
369,1408319044776648710,1,1,140,0,65517,3,0,0,0,0
370,1408319044634038272,1,1,138,0,1757,2,0,0,0,0
371,1408318758247149570,1,1,67,1,28614,3,11,0,0,0
372,1408318367145074688,1,1,140,0,519,1,1,0,0,0
373,1408318323729698816,1,1,140,0,2563,2,1,0,0,0
374,1408318294487179266,1,1,70,0,2553,2,2,0,0,1
375,1408318053121724417,1,1,102,0,91,1,1,0,0,2
376,1408317977498472450,1,1,117,1,35933,3,27,0,1,14
377,1408317791715868679,1,1,140,1,528816,3,22,0,1,23
378,1408317771327365121,1,1,130,0,1,1,0,0,0,0
379,1408317707347546116,1,1,134,0,222,1,0,0,0,0
380,1408317458440728576,1,1,140,0,137,1,3,0,0,0
381,1408317440816263170,1,1,144,0,14,1,0,0,0,0
382,1408317402782310402,1,1,139,0,237,1,0,0,0,0
383,1408317182245756932,1,1,140,0,161,1,0,0,0,0
384,1408317115921276934,1,1,140,0,208,1,0,0,0,0
385,1408316793610031114,1,1,124,1,23262,3,1,1,0,0
386,1408316750207373314,1,1,140,0,10699,3,5,0,0,2
387,1408316615763050502,1,1,140,0,309,1,0,0,0,0
388,1408316614433443842,1,1,140,0,133,1,30,0,0,5
389,1408316494744895488,1,1,108,0,98828,3,3,0,0,5
390,1408316347877056512,1,1,140,1,15063,3,5,0,0,4
391,1408316333108994049,1,1,140,0,82,1,0,0,0,0
392,1408316286438821888,1,1,140,0,243,1,0,0,0,0
393,1408316204335484928,1,1,136,0,153,1,0,0,0,0
394,1408316158730719232,1,1,152,0,14,1,0,0,0,0
395,1408316095551967234,1,1,140,0,591,1,0,0,0,0
396,1408316084386664448,1,1,140,0,7,1,1,0,0,0
397,1408316066833453058,1,1,56,0,1287,2,0,0,0,0
398,1408315806992285698,1,1,78,0,3544,2,4,0,0,3
399,1408315465034776576,1,1,139,0,138,1,0,0,0,0
400,1408315065355407360,1,1,140,1,109857,3,461,0,1,219
401,1408315042261516288,1,1,139,1,12889,3,2,0,0,4
402,1408315038016802816,1,1,70,1,890423,3,10,0,0,1
403,1408314995469869057,1,1,140,0,3468,2,2,0,0,1
404,1408314833146200068,1,1,130,0,958,1,1,0,0,0
405,1408314464982777856,1,1,140,0,852,1,1,0,0,0
406,1408314339866689538,1,1,140,0,3583,2,5,0,0,8
407,1408314284753494021,1,1,140,0,270,1,0,0,0,0
408,1408314136866459650,1,1,140,0,24,1,0,0,0,0
409,1408313878241591296,1,1,82,0,307,1,0,0,0,0
410,1408313801506754560,1,1,140,0,31,1,22,0,0,4
411,1408313729796608003,1,1,140,0,124,1,0,0,0,0
412,1408313690709975041,1,1,130,0,1,1,0,0,0,0
413,1408313344923144195,1,1,116,0,655,1,2,0,0,0
414,1408313282851713027,1,1,133,0,39,1,0,0,0,0
415,1408313239428009984,1,1,139,0,2970,2,1,0,0,0
416,1408313184746971138,1,1,130,0,1,1,0,0,0,0
417,1408313159786450945,1,1,140,0,1808,2,0,0,0,0
418,1408313117130608641,1,1,140,0,2374,2,5,0,0,3
419,1408313026818854914,1,1,144,0,941,1,0,0,0,0
420,1408312979217522691,1,1,124,1,6202,3,0,0,0,0
421,1408312753463336963,1,1,139,0,13464,3,1,0,0,0
422,1408312678293000193,1,1,133,0,243,1,0,0,0,0
423,1408312243784142854,1,1,109,1,528816,3,19,0,0,10
424,1408312071708680196,1,1,131,0,175,1,0,0,0,0
425,1408312067661217794,1,1,140,0,2223,2,0,0,0,0
426,1408312057771048966,1,1,138,0,24,1,0,0,0,0
427,1408311785485131776,1,1,140,0,470,1,0,0,0,0
428,1408311612352630787,1,1,140,0,496,1,0,0,0,0
429,1408311543700283393,1,1,124,1,43193,3,13,1,0,3
430,1408311539694653446,1,1,123,0,243,1,0,0,0,0
431,1408311246458298368,1,1,142,0,3,1,2,0,0,1
432,1408311104846041094,1,1,140,0,6,1,0,0,0,0
433,1408310984918421510,1,1,143,0,941,1,1,0,0,0
434,1408310441248362499,1,1,133,0,70,1,0,0,0,0
435,1408310382687576064,1,1,152,0,14,1,0,0,0,0
436,1408310306326159363,1,1,140,0,4188,2,2,0,0,0
437,1408310245093482498,1,1,88,0,946,1,0,0,0,0
438,1408310119205588995,1,1,139,0,88,1,2,0,0,2
439,1408310080941002759,1,1,139,0,1045,2,0,0,0,0
440,1408309925663629312,1,1,84,0,519,1,0,0,0,0
441,1408309886182625280,1,1,134,0,13905,3,11,0,0,1
442,1408309770671509507,1,1,131,0,0,1,0,1,0,0
443,1408309555222564865,1,1,129,0,243,1,0,0,0,0
444,1408309526894460933,1,1,140,0,1045,2,0,0,0,0
445,1408309406299680770,1,1,140,0,3490,2,2,0,0,1
446,1408309260958720003,1,1,140,0,3226,2,0,0,0,0
447,1408309051486871553,1,1,140,0,3974,2,4,0,0,0
448,1408308989511802882,1,1,140,1,4301,2,1,0,0,0
449,1408308675358478340,1,1,127,0,2456,2,15,0,0,4
450,1408308647315247104,1,1,138,0,88,1,1,0,0,1
451,1408308615493029891,1,1,140,0,65655,3,4,0,0,1
452,1408308600431255559,1,1,138,0,243,1,1,0,0,0
453,1408307956429504514,1,1,130,0,1629,2,7,0,0,3
454,1408307284585840641,1,1,124,0,243,1,1,0,0,0
455,1408307148803743745,1,1,139,0,1896,2,0,0,0,0
456,1408307084857315331,1,1,140,1,60401,3,8,0,0,5
